thisRow.t;notes;intro0.started;intro0.stopped;intro1.started;intro1.stopped;intro2.started;intro2.stopped;intro3.started;Pseudonym*;Age;Gender;date;expName;psychopyVersion;frameRate;expStart;
;;0.016754899988882244;1.4141889999154955;;;;;;err;e;e;2023-11-14_10h52.45.672;ConstellationsNAI22;2023.2.3;146.85258203791773;2023-11-14 10h53.00.726720 +0200;
;;;;1.4142228999407962;33.27737249992788;;;;err;e;e;2023-11-14_10h52.45.672;ConstellationsNAI22;2023.2.3;146.85258203791773;2023-11-14 10h53.00.726720 +0200;
;;;;;;33.2773941999767;37.04179920000024;;err;e;e;2023-11-14_10h52.45.672;ConstellationsNAI22;2023.2.3;146.85258203791773;2023-11-14 10h53.00.726720 +0200;
;;;;;;;;37.04181999992579;;;;;;;;;
