thisRow.t;notes;intro0.started;intro0.stopped;intro1.started;intro1.stopped;intro2.started;intro2.stopped;intro3.started;intro3.stopped;practice_intro.started;practice_intro.stopped;practice_trial.started;button_yes_2.started;button_yes_2.stopped;button_hint_2.started;button_hint_2.stopped;practice_trial.stopped;mouse_track_2.x;mouse_track_2.y;mouse_track_2.leftButton;mouse_track_2.midButton;mouse_track_2.rightButton;mouse_track_2.time;H1_textbox_2.text;RSP_ahhaa_2.response;RSP_ahhaa_2.rt;RSP_ahhaa_2.history;RSP_sudden_2.response;RSP_sudden_2.rt;RSP_sudden_2.history;RSP_pleasant_2.response;RSP_pleasant_2.rt;RSP_pleasant_2.history;practice_rsp.started;practice_object.started;text_2.started;practice_outline.started;practice_object.stopped;Pseudonym*;Age;Gender;date;expName;psychopyVersion;frameRate;expStart;
;;0.010759200085885823;2.185484500019811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;j;j;j;2023-11-14_11h31.25.241;ConstellationsNAI23;2023.2.3;142.5841958908771;2023-11-14 11h31.37.458736 +0200;
;;;;2.185506800073199;5.359347500023432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;j;j;j;2023-11-14_11h31.25.241;ConstellationsNAI23;2023.2.3;142.5841958908771;2023-11-14 11h31.37.458736 +0200;
;;;;;;5.359367900062352;8.166390900034457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;j;j;j;2023-11-14_11h31.25.241;ConstellationsNAI23;2023.2.3;142.5841958908771;2023-11-14 11h31.37.458736 +0200;
;;;;;;;;8.166411700076424;11.817155900062062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;j;j;j;2023-11-14_11h31.25.241;ConstellationsNAI23;2023.2.3;142.5841958908771;2023-11-14 11h31.37.458736 +0200;
;;;;;;;;;;11.817177299992181;15.409920700010844;;;;;;;;;;;;;;;;;;;;;;;;;;;;j;j;j;2023-11-14_11h31.25.241;ConstellationsNAI23;2023.2.3;142.5841958908771;2023-11-14 11h31.37.458736 +0200;
